0	0	0
0	0	0.031400000000000004
0	0	0.06280000000000001
0	0	0.0942
0	0	0.12560000000000002
0	0	0.15700000000000003
0	0	0.18840000000000004
0	0	0.21980000000000005
0	0	0.25120000000000003
0	0	0.2826
0	0	0.314
0	0	0.3454
0	0	0.37679999999999997
0	0	0.40819999999999995
0	0	0.43959999999999994
0	0	0.4709999999999999
0	0	0.5024
0	0	0.5337999999999999
0	0	0.5651999999999999
0	0	0.5965999999999999
0	0	0.6279999999999999
0	0	0.6593999999999999
0	0	0.6907999999999999
0	0	0.7221999999999998
0	0	0.7535999999999998
0	0	0.7849999999999998
0	0	0.8163999999999998
0	0	0.8477999999999998
0	0	0.8791999999999998
0	0	0.9105999999999997
0	0	0.9419999999999997
0	0	0.9733999999999997
0	0	1.0047999999999997
0	0	1.0361999999999998
0	0	1.0675999999999999
0	0	1.099
0	0	1.1304
0	0	1.1618000000000002
0	0	1.1932000000000003
0	0	1.2246000000000004
0	0	1.2560000000000004
0	0	1.2874000000000005
0	0	1.3188000000000006
0	0	1.3502000000000007
0	0	1.3816000000000008
0	0	1.413000000000001
0	0	1.444400000000001
0	0	1.475800000000001
0	0	1.5072000000000012
0	0	1.5386000000000013
0	0	1.5700000000000014
0	0	1.6014000000000015
0	0	1.6328000000000016
0	0	1.6642000000000017
0	0	1.6956000000000018
0	0	1.7270000000000019
0	0	1.758400000000002
0	0	1.789800000000002
0	0	1.8212000000000022
0	0	1.8526000000000022
0	0	1.8840000000000023
0	0	1.9154000000000024
0	0	1.9468000000000025
0	0	1.9782000000000026
0	0	2.0096000000000025
0	0	2.0410000000000026
0	0	2.0724000000000027
0	0	2.103800000000003
0	0	2.135200000000003
0	0	2.166600000000003
0	0	2.198000000000003
0	0	2.229400000000003
0	0	2.2608000000000033
0	0	2.2922000000000033
0	0	2.3236000000000034
0	0	2.3550000000000035
0	0	2.3864000000000036
0	0	2.4178000000000037
0	0	2.449200000000004
0	0	2.480600000000004
0	0	2.512000000000004
0	0	2.543400000000004
0	0	2.574800000000004
0	0	2.6062000000000043
0	0	2.6376000000000044
0	0	2.6690000000000045
0	0	2.7004000000000046
0	0	2.7318000000000047
0	0	2.7632000000000048
0	0	2.794600000000005
0	0	2.826000000000005
0	0	2.857400000000005
0	0	2.888800000000005
0	0	2.9202000000000052
0	0	2.9516000000000053
0	0	2.9830000000000054
0	0	3.0144000000000055
0	0	3.0458000000000056
0	0	3.0772000000000057
0	0	3.108600000000006
0	0	3.140000000000006
0	0	3.171400000000006
0	0	3.202800000000006
0	0	3.234200000000006
0	0	3.2656000000000063
0	0	3.2970000000000064
0	0	3.3284000000000065
0	0	3.3598000000000066
0	0	3.3912000000000067
0	0	3.4226000000000067
0	0	3.454000000000007
0	0	3.485400000000007
0	0	3.516800000000007
0	0	3.548200000000007
0	0	3.579600000000007
0	0	3.6110000000000073
0	0	3.6424000000000074
0	0	3.6738000000000075
0	0	3.7052000000000076
0	0	3.7366000000000077
0	0	3.768000000000008
0	0	3.799400000000008
0	0	3.830800000000008
0	0	3.862200000000008
0	0	3.893600000000008
0	0	3.9250000000000083
0	0	3.9564000000000084
0	0	3.9878000000000084
0	0	4.0192000000000085
0	0	4.050600000000008
0	0	4.082000000000008
0	0	4.1134000000000075
0	0	4.144800000000007
0	0	4.176200000000007
0	0	4.2076000000000064
0	0	4.239000000000006
0	0	4.270400000000006
0	0	4.301800000000005
0	0	4.333200000000005
0	0	4.364600000000005
0	0	4.396000000000004
0	0	4.427400000000004
0	0	4.458800000000004
0	0	4.490200000000003
0	0	4.521600000000003
0	0	4.553000000000003
0	0	4.584400000000002
0	0	4.615800000000002
0	0	4.6472000000000016
0	0	4.678600000000001
0	0	4.710000000000001
0	0	4.7414000000000005
0	0	4.7728
0	0	4.8042
0	0	4.8355999999999995
0	0	4.866999999999999
0	0	4.898399999999999
0	0	4.929799999999998
0	0	4.961199999999998
0	0	4.992599999999998
0	0	5.023999999999997
0	0	5.055399999999997
0	0	5.086799999999997
0	0	5.118199999999996
0	0	5.149599999999996
0	0	5.180999999999996
0	0	5.212399999999995
0	0	5.243799999999995
0	0	5.275199999999995
0	0	5.306599999999994
0	0	5.337999999999994
0	0	5.3693999999999935
0	0	5.400799999999993
0	0	5.432199999999993
0	0	5.4635999999999925
0	0	5.494999999999992
0	0	5.526399999999992
0	0	5.557799999999991
0	0	5.589199999999991
0	0	5.620599999999991
0	0	5.65199999999999
0	0	5.68339999999999
0	0	5.71479999999999
0	0	5.746199999999989
0	0	5.777599999999989
0	0	5.808999999999989
0	0	5.840399999999988
0	0	5.871799999999988
0	0	5.903199999999988
0	0	5.934599999999987
0	0	5.965999999999987
0	0	5.9973999999999865
0	0	6.028799999999986
0	0	6.060199999999986
0	0	6.0915999999999855
0	0	6.122999999999985
0	0	6.154399999999985
0	0	6.185799999999984
0	0	6.217199999999984
0	0	6.248599999999984
